40,Non-Travel,Research & Development,9,5,Life Sciences,Male,2,2,Healthcare Representative,4,4876,14242,No,14,3,5,3,2,0,2,No
46,Travel_Rarely,Research & Development,1,4,Medical,Male,3,3,Healthcare Representative,1,9396,12368,No,16,3,17,4,2,0,3,No
32,Travel_Rarely,Sales,4,4,Medical,Male,1,3,Sales Executive,4,10400,25812,No,11,3,14,14,8,9,8,Yes
30,Non-Travel,Research & Development,1,1,Life Sciences,Male,2,3,Manufacturing Director,3,8474,20925,No,22,4,12,11,8,5,8,No
27,Travel_Frequently,Sales,20,3,Life Sciences,Female,3,2,Sales Executive,3,9981,12916,No,14,3,7,7,7,0,7,No
51,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,2,3,Research Director,2,12490,15736,No,16,3,16,10,9,4,7,No
30,Travel_Rarely,Research & Development,3,3,Technical Degree,Female,3,1,Research Scientist,1,2657,8556,Yes,11,3,8,5,2,0,4,Yes
41,Travel_Rarely,Sales,6,3,Life Sciences,Female,3,3,Manager,4,13591,14674,Yes,18,3,16,1,0,0,0,No
30,Travel_Frequently,Sales,26,4,Marketing,Female,2,2,Sales Executive,1,6696,22967,No,15,3,9,6,3,0,1,Yes
29,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,3,1,Research Scientist,3,2058,19757,No,14,3,7,6,2,1,5,Yes
45,Non-Travel,Sales,6,3,Medical,Female,2,3,Sales Executive,4,8865,16840,No,12,3,23,19,7,12,8,No
54,Travel_Rarely,Sales,3,3,Marketing,Female,3,2,Sales Executive,1,5940,17011,No,14,3,16,6,2,0,5,No
36,Travel_Rarely,Research & Development,5,2,Life Sciences,Male,3,2,Laboratory Technician,2,5914,9945,No,16,3,16,13,11,3,7,No
33,Travel_Rarely,Research & Development,4,4,Medical,Female,2,1,Research Scientist,2,2622,13248,No,21,4,7,3,2,1,1,No
37,Travel_Frequently,Research & Development,11,3,Other,Male,3,3,Research Director,4,12185,10056,Yes,14,3,10,10,8,0,7,No
38,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,3,Sales Executive,3,10609,9647,No,12,3,17,16,10,5,13,No
31,Non-Travel,Research & Development,1,4,Medical,Male,1,2,Manufacturing Director,3,4345,4381,No,12,3,6,5,4,1,4,No
59,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,1,Research Scientist,4,2177,8456,No,17,3,7,1,0,0,0,No
37,Travel_Frequently,Sales,4,4,Marketing,Male,3,1,Sales Representative,4,2793,2539,No,17,3,13,9,8,5,8,No
29,Travel_Frequently,Sales,1,1,Medical,Female,3,3,Sales Executive,4,7918,6599,No,14,3,11,11,10,4,1,No
35,Travel_Frequently,Sales,1,3,Marketing,Female,3,3,Sales Executive,3,8789,9096,No,14,3,10,10,7,0,8,No
29,Travel_Rarely,Research & Development,18,1,Medical,Male,2,1,Research Scientist,4,2389,14961,Yes,13,3,4,4,3,0,1,Yes
52,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,1,Laboratory Technician,4,3212,3300,No,15,3,6,2,2,2,2,No
42,Travel_Rarely,Research & Development,4,2,Technical Degree,Male,3,5,Manager,4,19232,4933,No,11,3,22,22,17,11,15,No
59,Travel_Rarely,Human Resources,6,2,Medical,Male,3,1,Human Resources,3,2267,25657,No,17,3,7,2,2,2,2,No
50,Travel_Rarely,Sales,1,4,Medical,Female,3,5,Manager,4,19517,24118,No,11,3,32,7,0,0,6,No
33,Travel_Rarely,Research & Development,14,3,Medical,Male,3,1,Laboratory Technician,4,2436,22149,Yes,13,3,8,5,4,0,4,Yes
43,Travel_Rarely,Sales,16,3,Marketing,Female,3,4,Manager,4,16064,7744,Yes,22,4,22,17,13,1,9,No
33,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,3,1,Laboratory Technician,1,2707,21509,No,20,4,13,9,7,1,7,Yes
52,Non-Travel,Sales,2,4,Life Sciences,Male,2,5,Manager,3,19068,21030,Yes,18,3,33,33,7,15,12,No
32,Travel_Rarely,Sales,4,2,Life Sciences,Female,3,1,Sales Representative,2,3931,20990,No,11,3,6,4,3,1,2,No
32,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,1,Laboratory Technician,3,3730,9571,Yes,14,3,4,3,2,1,2,Yes
39,Travel_Rarely,Research & Development,1,4,Medical,Female,3,1,Laboratory Technician,3,2232,15417,No,14,3,7,3,2,1,2,No
32,Non-Travel,Sales,26,4,Marketing,Male,3,2,Sales Executive,4,4465,12069,No,18,3,4,3,2,2,2,No
41,Travel_Rarely,Research & Development,19,2,Life Sciences,Male,3,2,Research Scientist,1,3072,19877,No,16,3,17,1,0,0,0,No
40,Travel_Rarely,Research & Development,24,2,Technical Degree,Male,3,2,Research Scientist,4,3319,24447,No,17,3,9,9,8,4,7,No
45,Travel_Rarely,Research & Development,1,3,Other,Male,4,5,Manager,4,19202,15970,No,11,3,25,24,0,1,7,No
31,Travel_Frequently,Research & Development,3,4,Medical,Male,3,3,Research Director,3,13675,13523,No,12,3,9,2,2,2,2,No
33,Travel_Rarely,Research & Development,5,4,Life Sciences,Female,2,1,Research Scientist,4,2911,14776,No,13,3,2,2,2,0,2,No
34,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,2,2,Manufacturing Director,1,5957,23687,No,13,3,13,11,9,5,9,No
37,Travel_Rarely,Research & Development,1,2,Medical,Female,2,1,Research Scientist,1,3920,18697,No,14,3,17,3,1,0,2,No
45,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,4,2,Manufacturing Director,3,6434,5118,No,17,3,9,3,2,0,2,No
37,Travel_Frequently,Research & Development,10,3,Medical,Male,3,3,Manufacturing Director,3,10048,22573,No,11,3,17,1,0,0,0,Yes
39,Travel_Frequently,Research & Development,2,4,Technical Degree,Female,3,3,Healthcare Representative,3,10938,6420,No,25,4,20,19,6,11,8,No
29,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,3,1,Research Scientist,4,2340,22673,No,19,3,6,6,5,1,5,No
42,Travel_Rarely,Research & Development,17,2,Life Sciences,Female,4,2,Research Scientist,1,6545,23016,Yes,13,3,10,3,2,0,2,No
29,Travel_Rarely,Sales,20,2,Marketing,Male,3,2,Sales Executive,4,6931,10732,No,14,3,10,3,2,0,2,No
25,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,2,Manufacturing Director,3,4898,7505,No,12,3,5,4,2,1,2,No
42,Travel_Rarely,Research & Development,2,3,Medical,Female,2,1,Laboratory Technician,1,2593,8007,Yes,11,3,10,9,6,7,8,No
40,Travel_Rarely,Research & Development,2,2,Medical,Male,3,5,Research Director,3,19436,5949,No,19,3,22,21,7,3,9,No
51,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,1,Research Scientist,4,2723,23231,No,11,3,1,1,0,0,0,No
31,Travel_Frequently,Research & Development,29,2,Medical,Male,2,1,Laboratory Technician,2,3479,11652,No,11,3,6,5,4,1,4,Yes
32,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,4,1,Laboratory Technician,2,2794,26062,No,20,4,5,5,1,0,3,No
38,Non-Travel,Sales,2,2,Life Sciences,Male,2,2,Sales Executive,4,5249,19682,No,18,3,13,8,7,7,5,No
32,Travel_Rarely,Research & Development,2,1,Technical Degree,Male,2,2,Laboratory Technician,1,2176,19737,No,13,3,9,6,2,0,4,No
46,Travel_Rarely,Sales,2,3,Technical Degree,Female,1,4,Manager,2,16872,14977,Yes,12,3,28,7,7,7,7,No
28,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,1,Laboratory Technician,3,3485,14935,No,11,3,5,0,0,0,0,Yes
29,Travel_Rarely,Sales,2,3,Medical,Male,2,2,Sales Executive,2,6644,3687,No,19,3,10,0,0,0,0,No
31,Travel_Rarely,Research & Development,23,3,Medical,Male,2,2,Healthcare Representative,4,5582,14408,No,21,4,10,9,0,7,8,No
25,Non-Travel,Research & Development,5,2,Life Sciences,Male,4,2,Healthcare Representative,1,4000,18384,No,12,3,6,6,3,1,5,No
45,Travel_Rarely,Research & Development,20,2,Medical,Male,3,4,Healthcare Representative,4,13496,7501,Yes,14,3,21,20,7,4,10,No
36,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,3,1,Laboratory Technician,4,3210,20251,No,11,3,16,15,13,10,11,No
55,Travel_Rarely,Research & Development,1,3,Medical,Male,3,5,Manager,1,19045,18938,Yes,14,3,37,36,10,4,13,No
47,Non-Travel,Research & Development,29,4,Life Sciences,Male,3,3,Manager,2,11849,10268,Yes,12,3,10,10,7,9,9,Yes
28,Travel_Rarely,Research & Development,9,3,Medical,Male,3,1,Research Scientist,4,2070,2613,No,23,4,5,5,2,0,4,No
37,Travel_Rarely,Sales,6,4,Medical,Male,3,2,Sales Executive,4,6502,22825,No,14,3,7,5,4,0,1,No
21,Travel_Rarely,Research & Development,3,2,Medical,Male,2,1,Research Scientist,3,3230,10531,No,17,3,3,3,2,1,0,No
37,Non-Travel,Research & Development,1,4,Medical,Female,3,3,Research Director,4,13603,11677,Yes,18,3,15,5,2,0,2,No
35,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,4,3,Manager,2,11996,19100,No,18,3,10,7,7,6,2,No
38,Travel_Rarely,Sales,7,2,Medical,Female,4,2,Sales Executive,1,5605,19191,Yes,24,4,8,8,0,7,7,No
26,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,3,2,Manufacturing Director,2,6397,26767,No,20,4,6,6,5,1,4,No
50,Travel_Rarely,Research & Development,4,1,Life Sciences,Male,3,5,Research Director,2,19144,15815,No,14,3,28,10,4,1,6,No
53,Travel_Rarely,Research & Development,3,4,Medical,Male,3,4,Research Director,3,17584,21016,Yes,16,3,21,5,3,1,3,No
42,Travel_Rarely,Sales,1,1,Life Sciences,Male,3,2,Sales Executive,3,4907,24532,No,25,4,20,20,16,11,6,No
29,Travel_Frequently,Sales,2,2,Life Sciences,Male,3,2,Sales Executive,4,4554,20260,No,18,3,10,10,7,0,9,No
55,Travel_Rarely,Research & Development,20,2,Technical Degree,Male,3,2,Laboratory Technician,4,5415,15972,Yes,19,3,12,10,7,0,8,No
26,Travel_Frequently,Research & Development,11,2,Medical,Male,3,2,Healthcare Representative,1,4741,22722,Yes,13,3,5,5,3,3,3,No
37,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,1,Research Scientist,4,2115,15881,No,12,3,17,17,12,5,7,No
44,Travel_Frequently,Research & Development,24,3,Life Sciences,Male,3,1,Laboratory Technician,3,3161,19920,Yes,22,4,19,1,0,0,0,Yes
38,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,3,2,Healthcare Representative,4,5745,18899,No,14,3,10,2,2,1,2,No
26,Travel_Rarely,Research & Development,16,4,Medical,Male,3,1,Laboratory Technician,2,2373,14180,Yes,13,3,5,3,2,0,2,Yes
28,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,3,1,Research Scientist,4,3310,4488,No,21,4,5,5,3,0,2,No
49,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,3,5,Research Director,1,18665,25594,Yes,11,3,22,3,2,1,2,No
36,Travel_Rarely,Research & Development,3,3,Technical Degree,Male,3,2,Research Scientist,2,4485,26285,No,12,3,10,8,0,7,7,No
31,Travel_Frequently,Sales,5,3,Marketing,Female,3,1,Sales Representative,2,2789,3909,No,11,3,2,2,2,2,2,No
26,Travel_Rarely,Sales,4,4,Marketing,Male,2,2,Sales Executive,4,5828,8450,Yes,12,3,8,8,7,7,4,Yes
37,Travel_Frequently,Research & Development,9,3,Medical,Male,3,1,Research Scientist,4,2326,11411,Yes,12,3,4,4,2,1,2,No
42,Travel_Frequently,Sales,26,3,Marketing,Female,3,4,Sales Executive,2,13525,14864,No,14,3,23,20,4,4,8,No
18,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,3,1,Laboratory Technician,3,1420,25233,No,13,3,0,0,0,0,0,Yes
35,Travel_Rarely,Sales,16,3,Marketing,Male,3,3,Sales Executive,2,8020,5100,No,15,3,12,11,9,6,9,No
36,Travel_Frequently,Research & Development,18,4,Life Sciences,Male,4,1,Laboratory Technician,4,3688,7122,No,18,3,4,1,0,0,0,No
51,Travel_Rarely,Research & Development,2,3,Medical,Male,1,2,Manufacturing Director,2,5482,16321,No,18,3,13,4,1,1,2,No
41,Travel_Rarely,Sales,2,4,Life Sciences,Male,3,4,Manager,2,16015,15896,No,19,3,22,22,10,0,4,No
18,Travel_Rarely,Sales,10,3,Medical,Female,2,1,Sales Representative,3,1200,9724,No,12,3,0,0,0,0,0,No
28,Travel_Rarely,Research & Development,16,2,Medical,Male,4,2,Healthcare Representative,1,5661,4824,No,19,3,9,8,3,0,7,No
31,Travel_Rarely,Sales,7,3,Technical Degree,Male,4,2,Sales Executive,4,6929,12241,No,11,3,10,8,7,7,7,No
39,Travel_Rarely,Research & Development,1,3,Medical,Male,4,3,Healthcare Representative,4,9613,10942,No,17,3,19,18,10,3,7,No
36,Non-Travel,Research & Development,24,4,Life Sciences,Female,3,2,Laboratory Technician,2,5674,6927,No,15,3,11,9,8,0,8,No
32,Travel_Rarely,Sales,7,3,Life Sciences,Male,2,2,Sales Executive,3,5484,16985,No,14,3,13,13,8,4,8,No
38,Travel_Rarely,Research & Development,25,2,Life Sciences,Female,2,3,Research Director,2,12061,26707,No,17,3,19,10,8,0,1,No
58,Non-Travel,Research & Development,1,4,Life Sciences,Male,1,2,Healthcare Representative,3,5660,17056,Yes,13,3,12,5,3,1,2,No
31,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,3,1,Research Scientist,4,4821,10077,Yes,12,3,6,5,2,0,3,No
31,Travel_Rarely,Human Resources,2,3,Human Resources,Male,2,2,Human Resources,1,6410,17822,No,12,3,9,2,2,1,0,No
45,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,3,3,Laboratory Technician,1,5210,20308,No,18,3,24,24,9,9,11,No
31,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,1,Research Scientist,4,2695,7747,Yes,18,3,3,2,2,2,2,No
33,Travel_Frequently,Research & Development,5,4,Life Sciences,Female,3,3,Manager,2,11878,23364,No,11,3,12,10,6,8,8,No
39,Travel_Rarely,Research & Development,10,1,Medical,Male,3,4,Manager,1,17068,5355,Yes,14,3,21,21,9,11,10,No
43,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,3,1,Laboratory Technician,4,2455,10675,No,19,3,9,8,7,1,7,No
49,Travel_Rarely,Research & Development,1,2,Technical Degree,Female,2,4,Healthcare Representative,3,13964,17810,Yes,12,3,25,7,1,0,7,No
52,Travel_Rarely,Research & Development,8,4,Medical,Male,2,2,Research Scientist,2,4941,17747,No,15,3,11,8,2,7,7,Yes
27,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,1,Research Scientist,2,2478,20938,Yes,12,3,4,4,3,1,2,No
32,Travel_Rarely,Sales,8,2,Technical Degree,Female,2,2,Sales Executive,2,5228,24624,Yes,11,3,13,13,12,11,9,No
27,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,2,Sales Executive,3,4478,5242,Yes,11,3,5,5,4,0,4,No
31,Travel_Rarely,Sales,7,3,Marketing,Male,3,2,Sales Executive,4,7547,7143,No,12,3,13,7,7,1,7,No
32,Travel_Rarely,Research & Development,2,4,Medical,Female,4,2,Research Scientist,4,5055,10557,No,16,3,10,7,7,0,7,No
28,Travel_Rarely,Research & Development,2,4,Medical,Male,1,1,Research Scientist,4,3464,24737,Yes,13,3,5,3,2,2,2,Yes
30,Travel_Rarely,Research & Development,28,2,Medical,Female,3,2,Research Scientist,4,5775,11934,No,13,3,11,10,8,1,9,No
31,Travel_Frequently,Research & Development,7,2,Life Sciences,Female,2,3,Manufacturing Director,3,8943,14034,No,24,4,10,10,9,8,9,No
39,Travel_Frequently,Research & Development,7,2,Medical,Male,2,5,Manager,4,19272,21141,No,15,3,21,21,9,13,3,No
39,Travel_Rarely,Sales,3,2,Medical,Female,3,2,Sales Executive,3,5238,17778,Yes,18,3,12,1,0,0,0,Yes
33,Travel_Frequently,Sales,10,3,Marketing,Male,2,2,Sales Executive,4,4682,4317,No,14,3,9,7,7,0,1,No
47,Travel_Rarely,Research & Development,5,5,Life Sciences,Male,3,5,Research Director,3,18300,16375,No,11,3,21,3,2,1,1,No
43,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,2,2,Laboratory Technician,3,5257,6227,No,11,3,9,9,7,0,0,No
27,Non-Travel,Sales,1,1,Marketing,Male,3,2,Sales Executive,2,6349,22107,Yes,13,3,6,5,4,1,4,No
54,Travel_Frequently,Research & Development,20,4,Life Sciences,Female,3,2,Research Scientist,3,4869,16885,No,12,3,20,4,3,0,3,No
43,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,3,Healthcare Representative,1,9985,9262,No,16,3,10,1,0,0,0,No
45,Travel_Rarely,Research & Development,8,4,Other,Male,3,2,Research Scientist,4,3697,9278,No,14,3,12,10,9,9,8,No
40,Travel_Rarely,Sales,1,2,Medical,Male,1,2,Sales Executive,4,7457,13273,Yes,22,4,6,4,3,0,2,No
29,Travel_Rarely,Research & Development,8,4,Other,Male,1,1,Laboratory Technician,1,2119,4759,Yes,11,3,7,7,7,0,7,Yes
29,Travel_Rarely,Research & Development,9,5,Other,Male,2,1,Laboratory Technician,4,3983,7621,No,17,3,4,3,2,2,2,No
30,Travel_Rarely,Sales,5,3,Marketing,Female,2,2,Sales Executive,3,6118,5431,No,13,3,10,10,9,1,2,No
27,Travel_Rarely,Sales,8,4,Marketing,Female,3,2,Sales Executive,2,6214,3415,No,18,3,8,8,7,0,7,No
37,Travel_Rarely,Research & Development,5,2,Medical,Male,3,2,Manufacturing Director,4,6347,23177,No,16,3,8,6,2,0,4,No
38,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,3,Research Director,4,11510,15682,Yes,14,3,12,11,10,2,9,No
31,Travel_Rarely,Research & Development,7,4,Medical,Female,3,3,Manufacturing Director,4,7143,25713,Yes,14,3,11,11,9,4,10,No
29,Travel_Rarely,Sales,10,1,Marketing,Female,2,2,Sales Executive,2,8268,11866,Yes,14,3,7,7,7,1,7,No
35,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,3,3,Manufacturing Director,2,8095,18264,No,13,3,17,16,6,0,13,No
23,Travel_Rarely,Research & Development,26,1,Life Sciences,Male,3,1,Research Scientist,4,2904,16092,No,12,3,4,4,2,0,2,No
41,Travel_Rarely,Research & Development,6,3,Medical,Male,2,2,Manufacturing Director,2,6032,10110,Yes,15,3,8,5,4,1,2,No
47,Travel_Frequently,Sales,4,1,Medical,Male,3,2,Sales Representative,3,2976,25751,No,19,3,5,0,0,0,0,No
42,Travel_Rarely,Research & Development,23,5,Life Sciences,Female,3,4,Research Director,4,15992,15901,No,14,3,16,1,0,0,0,No
29,Non-Travel,Sales,2,3,Life Sciences,Male,3,2,Sales Executive,3,4649,16928,No,14,3,4,4,3,0,2,No
42,Travel_Rarely,Human Resources,2,1,Technical Degree,Male,3,1,Human Resources,3,2696,24017,Yes,11,3,4,3,2,1,0,No
32,Travel_Rarely,Research & Development,2,3,Medical,Female,3,1,Laboratory Technician,2,2370,3956,No,13,3,8,8,0,0,7,No
48,Travel_Rarely,Sales,29,1,Medical,Female,3,3,Manager,3,12504,23978,No,21,4,15,0,0,0,0,No
37,Travel_Rarely,Research & Development,6,3,Medical,Male,4,2,Research Scientist,1,5974,17001,Yes,13,3,13,7,7,6,7,No
30,Non-Travel,Sales,25,2,Technical Degree,Female,3,2,Sales Executive,3,4736,6069,Yes,12,3,4,2,2,2,2,No
26,Travel_Rarely,Sales,1,3,Life Sciences,Male,3,2,Sales Executive,3,5296,20156,No,17,3,8,8,7,7,7,No
42,Travel_Rarely,Research & Development,2,4,Other,Male,2,2,Healthcare Representative,4,6781,17078,No,23,4,14,1,0,0,0,No
21,Travel_Frequently,Sales,1,1,Technical Degree,Female,2,1,Sales Representative,2,2174,9150,Yes,11,3,3,3,2,1,2,Yes
36,Non-Travel,Sales,1,5,Medical,Female,3,2,Sales Executive,4,6653,15276,No,15,3,7,1,0,0,0,No
36,Travel_Frequently,Sales,3,4,Medical,Male,2,3,Sales Executive,4,9699,7246,No,11,3,16,13,9,1,12,No
57,Travel_Rarely,Research & Development,1,4,Medical,Male,3,2,Healthcare Representative,3,6755,2967,No,11,3,15,3,2,1,2,No
40,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,4,1,Laboratory Technician,3,2213,22495,Yes,13,3,10,7,7,1,7,No
21,Non-Travel,Sales,9,2,Medical,Male,3,1,Sales Representative,4,2610,2851,No,24,4,3,3,2,2,2,No
33,Travel_Rarely,Sales,5,3,Marketing,Female,3,1,Sales Representative,3,2851,9150,Yes,13,3,1,1,0,0,0,Yes
37,Travel_Rarely,Research & Development,10,3,Medical,Female,3,1,Laboratory Technician,1,3452,17663,No,20,4,17,5,4,0,3,No
46,Non-Travel,Research & Development,7,4,Medical,Female,3,2,Manufacturing Director,3,5258,16044,No,14,3,7,1,0,0,0,No
41,Travel_Frequently,Sales,4,3,Marketing,Male,3,2,Sales Executive,2,9355,9558,No,18,3,8,8,7,7,7,Yes
50,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,2,3,Healthcare Representative,4,10496,2755,No,15,3,20,4,3,1,3,No
40,Travel_Rarely,Sales,22,2,Marketing,Male,2,2,Sales Executive,3,6380,6110,Yes,12,3,8,6,4,1,0,Yes
31,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,1,Research Scientist,2,2657,7551,Yes,16,3,3,2,2,2,2,No
21,Travel_Rarely,Sales,12,3,Life Sciences,Female,4,1,Sales Representative,2,2716,25422,No,15,3,1,1,0,0,0,Yes
29,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,1,Research Scientist,4,2201,18168,No,16,3,6,3,2,1,2,No
35,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,2,Healthcare Representative,2,6540,19394,No,19,3,10,1,1,0,0,No
27,Travel_Rarely,Research & Development,1,2,Medical,Male,3,1,Laboratory Technician,2,3816,17881,No,11,3,5,5,2,0,4,No
28,Travel_Rarely,Sales,9,4,Life Sciences,Male,3,2,Sales Executive,4,5253,20750,No,16,3,7,7,5,0,7,No
49,Travel_Rarely,Research & Development,7,3,Other,Male,2,3,Healthcare Representative,3,10965,12066,No,24,4,26,5,2,0,0,No
51,Travel_Rarely,Sales,14,2,Life Sciences,Female,3,2,Sales Executive,4,4936,14862,No,11,3,18,7,7,0,7,No
36,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,3,1,Research Scientist,3,2543,11868,No,13,3,6,2,2,2,2,No
34,Non-Travel,Sales,19,3,Marketing,Male,4,2,Sales Executive,4,5304,4652,Yes,13,3,9,5,2,0,4,Yes
55,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,3,4,Manager,4,16659,23258,Yes,13,3,30,5,4,1,2,No
24,Travel_Rarely,Sales,10,4,Marketing,Female,3,2,Sales Executive,3,4260,5915,Yes,12,3,5,5,2,0,3,No
30,Travel_Rarely,Sales,2,1,Technical Degree,Male,3,1,Sales Representative,2,2476,17434,No,18,3,1,1,0,0,0,No
26,Travel_Frequently,Research & Development,3,1,Technical Degree,Male,3,1,Research Scientist,1,3102,6582,No,22,4,7,6,4,0,4,Yes
22,Travel_Rarely,Research & Development,11,3,Medical,Female,3,1,Research Scientist,2,2244,24440,No,13,3,2,2,1,1,2,No
36,Travel_Rarely,Sales,2,2,Medical,Male,2,3,Sales Executive,3,7596,3809,No,13,3,10,10,9,9,0,No
30,Travel_Frequently,Research & Development,4,3,Technical Degree,Male,3,1,Research Scientist,4,2285,3427,Yes,23,4,3,1,0,0,0,Yes
37,Travel_Rarely,Research & Development,14,3,Life Sciences,Female,3,1,Laboratory Technician,1,3034,26914,No,12,3,18,18,7,12,17,No
40,Travel_Rarely,Sales,2,2,Marketing,Female,3,2,Sales Executive,2,5715,22553,No,12,3,8,5,4,1,3,No
42,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,3,1,Laboratory Technician,1,2576,20490,No,16,3,8,5,2,1,2,No
37,Travel_Rarely,Research & Development,10,4,Life Sciences,Male,3,2,Manufacturing Director,2,4197,21123,Yes,12,3,18,1,0,0,1,No
43,Travel_Rarely,Research & Development,12,3,Life Sciences,Male,2,4,Research Director,2,14336,4345,No,11,3,25,25,10,3,9,No
40,Travel_Rarely,Research & Development,2,3,Medical,Female,2,2,Laboratory Technician,3,3448,13436,No,22,4,20,1,0,0,0,No
54,Travel_Rarely,Research & Development,5,2,Medical,Male,3,5,Research Director,1,19406,8509,No,11,3,24,4,2,1,2,No
34,Non-Travel,Sales,4,4,Marketing,Female,3,2,Sales Executive,3,6538,12740,No,15,3,6,3,2,1,2,No
31,Travel_Rarely,Research & Development,7,2,Medical,Female,3,2,Manufacturing Director,1,4306,4156,No,12,3,13,13,10,3,12,No
43,Travel_Frequently,Research & Development,21,3,Medical,Male,3,1,Laboratory Technician,4,2258,15238,No,20,4,8,3,2,1,2,No
43,Travel_Rarely,Research & Development,8,4,Other,Female,3,2,Healthcare Representative,3,4522,2227,Yes,14,3,8,5,2,0,2,No
25,Travel_Rarely,Sales,4,2,Life Sciences,Female,2,2,Sales Executive,4,4487,12090,Yes,11,3,5,5,4,1,3,No
37,Non-Travel,Research & Development,25,5,Medical,Female,3,2,Research Scientist,3,4449,23866,Yes,15,3,15,13,11,10,7,No
31,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,2,1,Laboratory Technician,1,2218,16193,No,12,3,4,4,2,3,2,No
39,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,3,5,Manager,3,19197,8213,Yes,14,3,21,21,8,1,6,No
56,Travel_Frequently,Sales,6,3,Life Sciences,Female,4,4,Sales Executive,1,13212,18256,No,11,3,36,7,7,7,7,No
30,Travel_Rarely,Sales,12,3,Technical Degree,Female,3,2,Sales Executive,3,6577,19558,No,11,3,6,5,4,4,4,No
41,Travel_Rarely,Sales,1,3,Marketing,Male,4,3,Sales Executive,1,8392,19566,No,16,3,10,10,7,0,7,No
28,Travel_Rarely,Research & Development,17,2,Medical,Male,3,2,Laboratory Technician,1,4558,13535,No,12,3,10,10,0,1,8,No
25,Travel_Rarely,Research & Development,3,3,Medical,Male,3,1,Laboratory Technician,1,4031,9396,No,13,3,6,2,2,0,2,Yes
52,Travel_Rarely,Research & Development,3,3,Medical,Male,2,3,Manufacturing Director,3,7969,19609,Yes,14,3,28,5,4,0,4,No
45,Travel_Rarely,Research & Development,10,2,Life Sciences,Male,3,1,Research Scientist,4,2654,9655,No,21,4,8,2,2,0,2,No
52,Travel_Rarely,Research & Development,4,2,Life Sciences,Female,3,4,Manager,4,16555,10310,No,13,3,31,5,2,1,4,No
42,Travel_Frequently,Research & Development,29,2,Life Sciences,Female,3,2,Research Scientist,3,4556,12932,No,11,3,19,5,4,0,2,No
30,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,2,Manufacturing Director,4,6091,24793,No,20,4,11,5,4,0,2,No
60,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,5,Manager,1,19566,3854,No,11,3,33,29,8,11,10,No
46,Travel_Rarely,Research & Development,18,3,Medical,Female,3,2,Manufacturing Director,3,4810,26314,No,14,3,19,10,7,0,8,No
42,Travel_Frequently,Research & Development,28,4,Technical Degree,Female,2,2,Healthcare Representative,4,4523,4386,No,11,3,7,6,5,0,4,No
24,Travel_Rarely,Sales,1,1,Technical Degree,Female,3,1,Sales Representative,2,3202,21972,Yes,16,3,6,5,3,1,4,Yes
34,Travel_Frequently,Sales,6,2,Marketing,Female,1,1,Sales Representative,3,2351,12253,No,16,3,3,2,2,1,0,Yes
38,Travel_Frequently,Research & Development,2,2,Life Sciences,Male,3,1,Laboratory Technician,4,1702,12106,Yes,23,4,1,1,0,0,0,No
